<title>/VB --> VB/VB
''/'' --> ''/''
she/PRP --> she/PRP
said/VBD --> say/VBD
./. --> ./.
``/`` --> ``/``
Our/PRP$ --> we/PRP$
king/NN --> king/NN
has/VBZ --> have/VBZ
forbidden/VBN --> forbid/VBN
the/DT --> the/DT
people/NNS --> people/NNS
in/IN --> in/IN
his/PRP$ --> he/PRP$
country/NN --> country/NN
to/TO --> to/TO
light/VB --> light/VB
any/DT --> any/DT
lamps/NNS --> lamp/NNS
;/: --> ;/:
for/IN --> for/IN
,/, --> ,/,
as/IN --> as/IN
soon/RB --> soon/RB
as/IN --> as/IN
it/PRP --> it/PRP
is/VBZ --> be/VBZ
dark/JJ --> dark/JJ
,/, --> ,/,
his/PRP$ --> he/PRP$
daughter/NN --> daughter/NN
,/, --> ,/,
the/DT --> the/DT
Princess/NNP --> Princess/NNP
Labam/NNP --> Labam/NNP
,/, --> ,/,
comes/VBZ --> come/VBZ
and/CC --> and/CC
sits/VBZ --> sit/VBZ
on/IN --> on/IN
her/PRP$ --> she/PRP$
roof/NN --> roof/NN
,/, --> ,/,
and/CC --> and/CC
she/PRP --> she/PRP
shines/VBZ --> shine/VBZ
so/RB --> so/RB
that/IN --> that/IN
she/PRP --> she/PRP
lights/NNS --> light/NNS
up/IN --> up/IN
all/PDT --> all/PDT
the/DT --> the/DT
country/NN --> country/NN
and/CC --> and/CC
our/PRP$ --> we/PRP$
houses/NNS --> house/NNS
,/, --> ,/,
and/CC --> and/CC
we/PRP --> we/PRP
can/MD --> can/MD
see/VB --> see/VB
to/TO --> to/TO
do/VB --> do/VB
our/PRP$ --> we/PRP$
work/NN --> work/NN
as/IN --> as/IN
if/IN --> if/IN
it/PRP --> it/PRP
were/VBD --> be/VBD
day/NN --> day/NN
./. --> ./.
''/'' --> ''/''
When/WRB --> when/WRB
it/PRP --> it/PRP
was/VBD --> be/VBD
quite/RB --> quite/RB
black/JJ --> black/JJ
night/NN --> night/NN
the/DT --> the/DT
princess/NN --> princess/NN
got/VBD --> get/VBD
up/RP --> up/RP
./. --> ./.
She/PRP --> she/PRP
dressed/VBD --> dress/VBD
herself/PRP --> herself/PRP
in/IN --> in/IN
her/PRP$ --> she/PRP$
rich/JJ --> rich/JJ
clothes/NNS --> clothes/NNS
and/CC --> and/CC
jewels/NNS --> jewel/NNS
,/, --> ,/,
and/CC --> and/CC
rolled/VBD --> roll/VBD
up/RP --> up/RP
her/PRP$ --> she/PRP$
hair/NN --> hair/NN
,/, --> ,/,
and/CC --> and/CC
across/IN --> across/IN
her/PRP$ --> she/PRP$
head/NN --> head/NN
she/PRP --> she/PRP
put/VBD --> put/VBD
a/DT --> a/DT
band/NN --> band/NN
of/IN --> of/IN
diamonds/NNS --> diamond/NNS
and/CC --> and/CC
pearls/NNS --> pearl/NNS
./. --> ./.
Then/RB --> then/RB
she/PRP --> she/PRP
shone/VBP --> shine/VBP
like/IN --> like/IN
the/DT --> the/DT
moon/NN --> moon/NN
,/, --> ,/,
and/CC --> and/CC
her/PRP$ --> she/PRP$
beauty/NN --> beauty/NN
made/VBD --> make/VBD
night/NN --> night/NN
day/NN --> day/NN
./. --> ./.
She/PRP --> she/PRP
came/VBD --> come/VBD
out/IN --> out/IN
of/IN --> of/IN
her/PRP$ --> she/PRP$
room/NN --> room/NN
,/, --> ,/,
and/CC --> and/CC
sat/VBD --> sit/VBD
on/IN --> on/IN
the/DT --> the/DT
roof/NN --> roof/NN
of/IN --> of/IN
her/PRP$ --> she/PRP$
palace/NN --> palace/NN
./. --> ./.
In/IN --> in/IN
the/DT --> the/DT
daytime/JJ --> daytime/JJ
she/PRP --> she/PRP
never/RB --> never/RB
came/VBD --> come/VBD
out/IN --> out/IN
of/IN --> of/IN
her/PRP$ --> she/PRP$
house/NN --> house/NN
;/: --> ;/:
she/PRP --> she/PRP
only/RB --> only/RB
came/VBD --> come/VBD
out/RP --> out/RP
at/IN --> at/IN
night/NN --> night/NN
./. --> ./.
All/PDT --> all/PDT
the/DT --> the/DT
people/NNS --> people/NNS
in/IN --> in/IN
her/PRP$ --> she/PRP$
father/NN --> father/NN
's/POS --> 's/POS
country/NN --> country/NN
then/RB --> then/RB
went/VBD --> go/VBD
about/IN --> about/IN
their/PRP$ --> they/PRP$
work/NN --> work/NN
and/CC --> and/CC
finished/VBD --> finish/VBD
it/PRP --> it/PRP
./. --> ./.
The/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
watched/VBD --> watch/VBD
the/DT --> the/DT
princess/NN --> princess/NN
quietly/RB --> quietly/RB
,/, --> ,/,
and/CC --> and/CC
was/VBD --> be/VBD
very/RB --> very/RB
happy/JJ --> happy/JJ
./. --> ./.
He/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
himself/PRP --> himself/PRP
,/, --> ,/,
``/`` --> ``/``
How/WRB --> how/WRB
lovely/JJ --> lovely/JJ
she/PRP --> she/PRP
is/VBZ --> be/VBZ
!/. --> !/.
''/'' --> ''/''
At/IN --> at/IN
midnight/NN --> midnight/NN
,/, --> ,/,
when/WRB --> when/WRB
everybody/NN --> everybody/NN
had/VBD --> have/VBD
gone/VBN --> go/VBN
to/TO --> to/TO
bed/NN --> bed/NN
,/, --> ,/,
the/DT --> the/DT
princess/NN --> princess/NN
came/VBD --> come/VBD
down/RB --> down/RB
from/IN --> from/IN
her/PRP$ --> she/PRP$
roof/NN --> roof/NN
,/, --> ,/,
and/CC --> and/CC
went/VBD --> go/VBD
to/TO --> to/TO
her/PRP$ --> she/PRP$
room/NN --> room/NN
;/: --> ;/:
and/CC --> and/CC
when/WRB --> when/WRB
she/PRP --> she/PRP
was/VBD --> be/VBD
in/IN --> in/IN
bed/NN --> bed/NN
and/CC --> and/CC
asleep/JJ --> asleep/JJ
,/, --> ,/,
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
got/VBD --> get/VBD
up/RP --> up/RP
softly/RB --> softly/RB
,/, --> ,/,
and/CC --> and/CC
sat/VBD --> sit/VBD
on/IN --> on/IN
his/PRP$ --> he/PRP$
bed/NN --> bed/NN
./. --> ./.
``/`` --> ``/``
Bed/NNP --> Bed/NNP
,/, --> ,/,
''/'' --> ''/''
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
it/PRP --> it/PRP
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
want/VBP --> want/VBP
to/TO --> to/TO
go/VB --> go/VB
to/TO --> to/TO
the/DT --> the/DT
Princess/NNP --> Princess/NNP
Labam/NNP --> Labam/NNP
's/POS --> 's/POS
bed-room/NN --> bed-room/NN
./. --> ./.
''/'' --> ''/''
So/IN --> so/IN
the/DT --> the/DT
little/JJ --> little/JJ
bed/NN --> bed/NN
carried/VBD --> carry/VBD
him/PRP --> he/PRP
to/TO --> to/TO
the/DT --> the/DT
room/NN --> room/NN
where/WRB --> where/WRB
she/PRP --> she/PRP
lay/VBD --> lay/VBD
fast/RB --> fast/RB
asleep/JJ --> asleep/JJ
./. --> ./.
The/DT --> the/DT
young/JJ --> young/JJ
Raja/NNP --> Raja/NNP
took/VBD --> take/VBD
his/PRP$ --> he/PRP$
bag/NN --> bag/NN
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
want/VBP --> want/VBP
a/DT --> a/DT
great/JJ --> great/JJ
deal/NN --> deal/NN
of/IN --> of/IN
betel/NN --> betel/NN
-/: --> -/:
leaf/NN --> leaf/NN
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
it/PRP --> it/PRP
at/IN --> at/IN
once/RB --> once/RB
gave/VBD --> give/VBD
him/PRP --> he/PRP
quantities/NNS --> quantity/NNS
of/IN --> of/IN
betel-leaf/NN --> betel-leaf/NN
./. --> ./.
This/DT --> this/DT
he/PRP --> he/PRP
laid/VBD --> lay/VBD
near/IN --> near/IN
the/DT --> the/DT
princess/NN --> princess/NN
's/POS --> 's/POS
bed/NN --> bed/NN
,/, --> ,/,
and/CC --> and/CC
then/RB --> then/RB
his/PRP$ --> he/PRP$
little/JJ --> little/JJ
bed/NN --> bed/NN
carried/VBD --> carry/VBD
him/PRP --> he/PRP
back/RB --> back/RB
to/TO --> to/TO
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
's/POS --> 's/POS
house/NN --> house/NN
./. --> ./.
Next/JJ --> next/JJ
morning/NN --> morning/NN
all/PDT --> all/PDT
the/DT --> the/DT
princess/NN --> princess/NN
's/POS --> 's/POS
servants/NNS --> servant/NNS
found/VBD --> find/VBD
the/DT --> the/DT
betel-leaf/NN --> betel-leaf/NN
,/, --> ,/,
and/CC --> and/CC
began/VBD --> begin/VBD
to/TO --> to/TO
eat/VB --> eat/VB
it/PRP --> it/PRP
./. --> ./.
``/`` --> ``/``
Where/WRB --> where/WRB
did/VBD --> do/VBD
you/PRP --> you/PRP
get/VB --> get/VB
all/DT --> all/DT
that/DT --> that/DT
betel-leaf/NN --> betel-leaf/NN
?/. --> ?/.
''/'' --> ''/''
asked/VBD --> ask/VBD
the/DT --> the/DT
princess/NN --> princess/NN
./. --> ./.
``/`` --> ``/``
We/PRP --> we/PRP
found/VBD --> find/VBD
it/PRP --> it/PRP
near/IN --> near/IN
your/PRP$ --> you/PRP$
bed/NN --> bed/NN
,/, --> ,/,
''/'' --> ''/''
answered/VBD --> answer/VBD
the/DT --> the/DT
servants/NNS --> servant/NNS
./. --> ./.
Nobody/NN --> nobody/NN
knew/VBD --> know/VBD
the/DT --> the/DT
prince/NN --> prince/NN
had/VBD --> have/VBD
come/VBN --> come/VBN
in/IN --> in/IN
the/DT --> the/DT
night/NN --> night/NN
and/CC --> and/CC
put/VB --> put/VB
it/PRP --> it/PRP
all/DT --> all/DT
there/EX --> there/EX
./. --> ./.
In/IN --> in/IN
the/DT --> the/DT
morning/NN --> morning/NN
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
came/VBD --> come/VBD
to/TO --> to/TO
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
./. --> ./.
``/`` --> ``/``
Now/RB --> now/RB
it/PRP --> it/PRP
is/VBZ --> be/VBZ
morning/NN --> morning/NN
,/, --> ,/,
''/'' --> ''/''
she/PRP --> she/PRP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
and/CC --> and/CC
you/PRP --> you/PRP
must/MD --> must/MD
go/VB --> go/VB
;/: --> ;/:
for/IN --> for/IN
if/IN --> if/IN
the/DT --> the/DT
king/NN --> king/NN
finds/VBZ --> find/VBZ
out/RP --> out/RP
all/DT --> all/DT
I/PRP --> I/PRP
have/VBP --> have/VBP
done/VBN --> do/VBN
for/IN --> for/IN
you/PRP --> you/PRP
,/, --> ,/,
he/PRP --> he/PRP
will/MD --> will/MD
seize/VB --> seize/VB
me/PRP --> I/PRP
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
I/PRP --> I/PRP
am/VBP --> be/VBP
ill/JJ --> ill/JJ
to-day/NN --> to-day/NN
,/, --> ,/,
dear/RB --> dear/RB
aunty/JJ --> aunty/JJ
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
prince/NN --> prince/NN
;/: --> ;/:
``/`` --> ``/``
do/VBP --> do/VBP
let/VB --> let/VB
me/PRP --> I/PRP
stay/VB --> stay/VB
till/IN --> till/IN
to-morrow/JJ --> to-morrow/JJ
morning/NN --> morning/NN
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
Good/JJ --> good/JJ
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
./. --> ./.
So/IN --> so/IN
he/PRP --> he/PRP
stayed/VBD --> stay/VBD
,/, --> ,/,
and/CC --> and/CC
they/PRP --> they/PRP
took/VBD --> take/VBD
their/PRP$ --> they/PRP$
dinner/NN --> dinner/NN
out/IN --> out/IN
of/IN --> of/IN
the/DT --> the/DT
bag/NN --> bag/NN
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
bowl/NN --> bowl/NN
gave/VBD --> give/VBD
them/PRP --> they/PRP
water/NN --> water/NN
./. --> ./.
When/WRB --> when/WRB
night/NN --> night/NN
came/VBD --> come/VBD
the/DT --> the/DT
princess/NN --> princess/NN
got/VBD --> get/VBD
up/RP --> up/RP
and/CC --> and/CC
sat/VBD --> sit/VBD
on/IN --> on/IN
her/PRP$ --> she/PRP$
roof/NN --> roof/NN
,/, --> ,/,
and/CC --> and/CC
at/IN --> at/IN
twelve/CD --> twelve/CD
o'clock/RB --> o'clock/RB
,/, --> ,/,
when/WRB --> when/WRB
every/DT --> every/DT
one/CD --> one/CD
was/VBD --> be/VBD
in/IN --> in/IN
bed/NN --> bed/NN
,/, --> ,/,
she/PRP --> she/PRP
went/VBD --> go/VBD
to/TO --> to/TO
her/PRP$ --> she/PRP$
bed-room/NN --> bed-room/NN
,/, --> ,/,
and/CC --> and/CC
was/VBD --> be/VBD
soon/RB --> soon/RB
fast/RB --> fast/RB
asleep/JJ --> asleep/JJ
./. --> ./.
Then/RB --> then/RB
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
sat/VBD --> sit/VBD
on/IN --> on/IN
his/PRP$ --> he/PRP$
bed/NN --> bed/NN
,/, --> ,/,
and/CC --> and/CC
it/PRP --> it/PRP
carried/VBD --> carry/VBD
him/PRP --> he/PRP
to/TO --> to/TO
the/DT --> the/DT
princess/NN --> princess/NN
./. --> ./.
He/PRP --> he/PRP
took/VBD --> take/VBD
his/PRP$ --> he/PRP$
bag/NN --> bag/NN
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Bag/NN --> bag/NN
,/, --> ,/,
I/PRP --> I/PRP
want/VBP --> want/VBP
a/DT --> a/DT
most/RBS --> most/RBS
lovely/JJ --> lovely/JJ
shawl/NN --> shawl/NN
./. --> ./.
''/'' --> ''/''
It/PRP --> it/PRP
gave/VBD --> give/VBD
him/PRP --> he/PRP
a/DT --> a/DT
splendid/JJ --> splendid/JJ
shawl/NN --> shawl/NN
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
spread/VBD --> spread/VBD
it/PRP --> it/PRP
over/IN --> over/IN
the/DT --> the/DT
princess/NN --> princess/NN
as/IN --> as/IN
she/PRP --> she/PRP
lay/VBD --> lay/VBD
asleep/RB --> asleep/RB
./. --> ./.
Then/RB --> then/RB
he/PRP --> he/PRP
went/VBD --> go/VBD
back/RB --> back/RB
to/TO --> to/TO
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
's/POS --> 's/POS
house/NN --> house/NN
and/CC --> and/CC
slept/VBD --> sleep/VBD
till/IN --> till/IN
morning/NN --> morning/NN
./. --> ./.
In/IN --> in/IN
the/DT --> the/DT
morning/NN --> morning/NN
,/, --> ,/,
when/WRB --> when/WRB
the/DT --> the/DT
princess/NN --> princess/NN
saw/VBD --> see/VBD
the/DT --> the/DT
shawl/NN --> shawl/NN
she/PRP --> she/PRP
was/VBD --> be/VBD
delighted/JJ --> delighted/JJ
./. --> ./.
``/`` --> ``/``
See/NNP --> See/NNP
,/, --> ,/,
mother/NN --> mother/NN
,/, --> ,/,
''/'' --> ''/''
she/PRP --> she/PRP
said/VBD --> say/VBD
;/: --> ;/:
``/`` --> ``/``
Khuda/NNP --> Khuda/NNP
must/MD --> must/MD
have/VB --> have/VB
given/VBN --> give/VBN
me/PRP --> I/PRP
this/DT --> this/DT
shawl/NN --> shawl/NN
,/, --> ,/,
it/PRP --> it/PRP
is/VBZ --> be/VBZ
so/RB --> so/RB
beautiful/JJ --> beautiful/JJ
./. --> ./.
''/'' --> ''/''
Her/PRP$ --> she/PRP$
mother/NN --> mother/NN
was/VBD --> be/VBD
very/RB --> very/RB
glad/JJ --> glad/JJ
too/RB --> too/RB
./. --> ./.
``/`` --> ``/``
Yes/RB --> yes/RB
,/, --> ,/,
my/PRP$ --> my/PRP$
child/NN --> child/NN
,/, --> ,/,
''/'' --> ''/''
she/PRP --> she/PRP
said/VBD --> say/VBD
;/: --> ;/:
``/`` --> ``/``
Khuda/NNP --> Khuda/NNP
must/MD --> must/MD
have/VB --> have/VB
given/VBN --> give/VBN
you/PRP --> you/PRP
this/DT --> this/DT
splendid/JJ --> splendid/JJ
shawl/NN --> shawl/NN
./. --> ./.
''/'' --> ''/''
When/WRB --> when/WRB
it/PRP --> it/PRP
was/VBD --> be/VBD
morning/NN --> morning/NN
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
said/VBD --> say/VBD
to/TO --> to/TO
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
,/, --> ,/,
``/`` --> ``/``
Now/RB --> now/RB
you/PRP --> you/PRP
must/MD --> must/MD
really/RB --> really/RB
go/VB --> go/VB
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
Aunty/NNP --> Aunty/NNP
,/, --> ,/,
''/'' --> ''/''
he/PRP --> he/PRP
answered/VBD --> answer/VBD
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
am/VBP --> be/VBP
not/RB --> not/RB
well/RB --> well/RB
enough/RB --> enough/RB
yet/RB --> yet/RB
./. --> ./.
Let/VB --> let/VB
me/PRP --> I/PRP
stay/VB --> stay/VB
a/DT --> a/DT
few/JJ --> few/JJ
days/NNS --> day/NNS
longer/RBR --> longer/RBR
./. --> ./.
I/PRP --> I/PRP
will/MD --> will/MD
remain/VB --> remain/VB
hidden/JJ --> hidden/JJ
in/IN --> in/IN
your/PRP$ --> you/PRP$
house/NN --> house/NN
,/, --> ,/,
so/RB --> so/RB
that/IN --> that/IN
no/DT --> no/DT
one/NN --> one/NN
may/MD --> may/MD
see/VB --> see/VB
me/PRP --> I/PRP
./. --> ./.
''/'' --> ''/''
So/IN --> so/IN
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
let/VB --> let/VB
him/PRP --> he/PRP
stay/VB --> stay/VB
./. --> ./.
When/WRB --> when/WRB
it/PRP --> it/PRP
was/VBD --> be/VBD
black/JJ --> black/JJ
night/NN --> night/NN
,/, --> ,/,
the/DT --> the/DT
princess/NN --> princess/NN
put/VBD --> put/VBD
on/IN --> on/IN
her/PRP$ --> she/PRP$
lovely/JJ --> lovely/JJ
clothes/NNS --> clothes/NNS
and/CC --> and/CC
jewels/NNS --> jewel/NNS
,/, --> ,/,
and/CC --> and/CC
sat/VBD --> sit/VBD
on/IN --> on/IN
her/PRP$ --> she/PRP$
roof/NN --> roof/NN
./. --> ./.
At/IN --> at/IN
midnight/NN --> midnight/NN
she/PRP --> she/PRP
went/VBD --> go/VBD
to/TO --> to/TO
her/PRP$ --> she/PRP$
room/NN --> room/NN
and/CC --> and/CC
went/VBD --> go/VBD
to/TO --> to/TO
sleep/VB --> sleep/VB
./. --> ./.
Then/RB --> then/RB
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
sat/VBD --> sit/VBD
on/IN --> on/IN
his/PRP$ --> he/PRP$
bed/NN --> bed/NN
and/CC --> and/CC
flew/VBD --> fly/VBD
to/TO --> to/TO
her/PRP$ --> she/PRP$
bed-room/NN --> bed-room/NN
./. --> ./.
There/EX --> there/EX
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
his/PRP$ --> he/PRP$
bag/NN --> bag/NN
,/, --> ,/,
``/`` --> ``/``
Bag/NN --> bag/NN
,/, --> ,/,
I/PRP --> I/PRP
want/VBP --> want/VBP
a/DT --> a/DT
very/RB --> very/RB
,/, --> ,/,
very/RB --> very/RB
beautiful/JJ --> beautiful/JJ
ring/NN --> ring/NN
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
bag/NN --> bag/NN
gave/VBD --> give/VBD
him/PRP --> he/PRP
a/DT --> a/DT
glorious/JJ --> glorious/JJ
ring/NN --> ring/NN
./. --> ./.
Then/RB --> then/RB
he/PRP --> he/PRP
took/VBD --> take/VBD
the/DT --> the/DT
Princess/NNP --> Princess/NNP
Labam/NNP --> Labam/NNP
's/POS --> 's/POS
hand/NN --> hand/NN
gently/RB --> gently/RB
to/TO --> to/TO
put/VB --> put/VB
on/IN --> on/IN
the/DT --> the/DT
ring/NN --> ring/NN
,/, --> ,/,
and/CC --> and/CC
she/PRP --> she/PRP
started/VBD --> start/VBD
up/RP --> up/RP
very/RB --> very/RB
much/RB --> much/RB
frightened/JJ --> frightened/JJ
./. --> ./.
``/`` --> ``/``
Who/WP --> who/WP
are/VBP --> be/VBP
you/PRP --> you/PRP
?/. --> ?/.
''/'' --> ''/''
she/PRP --> she/PRP
said/VBD --> say/VBD
to/TO --> to/TO
the/DT --> the/DT
prince/NN --> prince/NN
./. --> ./.
``/`` --> ``/``
Where/WRB --> where/WRB
do/VBP --> do/VBP
you/PRP --> you/PRP
come/VB --> come/VB
from/IN --> from/IN
?/. --> ?/.
Why/WRB --> why/WRB
do/VBP --> do/VBP
you/PRP --> you/PRP
come/VB --> come/VB
to/TO --> to/TO
my/PRP$ --> my/PRP$
room/NN --> room/NN
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Do/VBP --> do/VBP
not/RB --> not/RB
be/VB --> be/VB
afraid/JJ --> afraid/JJ
,/, --> ,/,
princess/NN --> princess/NN
,/, --> ,/,
''/'' --> ''/''
he/PRP --> he/PRP
said/VBD --> say/VBD
;/: --> ;/:
``/`` --> ``/``
I/PRP --> I/PRP
am/VBP --> be/VBP
no/DT --> no/DT
thief/NN --> thief/NN
./. --> ./.
I/PRP --> I/PRP
am/VBP --> be/VBP
a/DT --> a/DT
great/JJ --> great/JJ
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
./. --> ./.
Hiraman/NNP --> Hiraman/NNP
parrot/NN --> parrot/NN
,/, --> ,/,
who/WP --> who/WP
lives/VBZ --> live/VBZ
in/IN --> in/IN
the/DT --> the/DT
jungle/NN --> jungle/NN
where/WRB --> where/WRB
I/PRP --> I/PRP
went/VBD --> go/VBD
to/TO --> to/TO
hunt/NN --> hunt/NN
,/, --> ,/,
told/VBD --> tell/VBD
me/PRP --> I/PRP
your/PRP$ --> you/PRP$
name/NN --> name/NN
,/, --> ,/,
and/CC --> and/CC
then/RB --> then/RB
I/PRP --> I/PRP
left/VBD --> leave/VBD
my/PRP$ --> my/PRP$
father/NN --> father/NN
and/CC --> and/CC
mother/NN --> mother/NN
,/, --> ,/,
and/CC --> and/CC
came/VBD --> come/VBD
to/TO --> to/TO
see/VB --> see/VB
you/PRP --> you/PRP
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
Well/RB --> well/RB
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
princess/NN --> princess/NN
,/, --> ,/,
``/`` --> ``/``
as/IN --> as/IN
you/PRP --> you/PRP
are/VBP --> be/VBP
the/DT --> the/DT
son/NN --> son/NN
of/IN --> of/IN
such/JJ --> such/JJ
a/DT --> a/DT
great/JJ --> great/JJ
Raja/NNP --> Raja/NNP
,/, --> ,/,
I/PRP --> I/PRP
will/MD --> will/MD
not/RB --> not/RB
have/VB --> have/VB
you/PRP --> you/PRP
killed/VBN --> kill/VBN
,/, --> ,/,
and/CC --> and/CC
I/PRP --> I/PRP
will/MD --> will/MD
tell/VB --> tell/VB
my/PRP$ --> my/PRP$
father/NN --> father/NN
and/CC --> and/CC
mother/NN --> mother/NN
that/IN --> that/IN
I/PRP --> I/PRP
wish/VBP --> wish/VBP
to/TO --> to/TO
marry/VB --> marry/VB
you/PRP --> you/PRP
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
prince/NN --> prince/NN
then/RB --> then/RB
returned/VBD --> return/VBD
to/TO --> to/TO
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
's/POS --> 's/POS
house/NN --> house/NN
;/: --> ;/:
and/CC --> and/CC
when/WRB --> when/WRB
morning/NN --> morning/NN
came/VBD --> come/VBD
the/DT --> the/DT
princess/NN --> princess/NN
said/VBD --> say/VBD
to/TO --> to/TO
her/PRP$ --> she/PRP$
mother/NN --> mother/NN
,/, --> ,/,
``/`` --> ``/``
The/DT --> the/DT
son/NN --> son/NN
of/IN --> of/IN
a/DT --> a/DT
great/JJ --> great/JJ
Raja/NNP --> Raja/NNP
has/VBZ --> have/VBZ
come/VBN --> come/VBN
to/TO --> to/TO
this/DT --> this/DT
country/NN --> country/NN
,/, --> ,/,
and/CC --> and/CC
I/PRP --> I/PRP
wish/VBP --> wish/VBP
to/TO --> to/TO
marry/VB --> marry/VB
him/PRP --> he/PRP
./. --> ./.
''/'' --> ''/''
Her/PRP$ --> she/PRP$
mother/NN --> mother/NN
told/VBD --> tell/VBD
this/DT --> this/DT
to/TO --> to/TO
the/DT --> the/DT
king/NN --> king/NN
./. --> ./.
``/`` --> ``/``
Good/JJ --> good/JJ
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
king/NN --> king/NN
;/: --> ;/:
``/`` --> ``/``
but/CC --> but/CC
if/IN --> if/IN
this/DT --> this/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
wishes/VBZ --> wish/VBZ
to/TO --> to/TO
marry/VB --> marry/VB
my/PRP$ --> my/PRP$
daughter/NN --> daughter/NN
,/, --> ,/,
he/PRP --> he/PRP
must/MD --> must/MD
first/RB --> first/RB
do/VB --> do/VB
whatever/WDT --> whatever/WDT
I/PRP --> I/PRP
bid/VBD --> bid/VBD
him/PRP --> he/PRP
./. --> ./.
If/IN --> if/IN
he/PRP --> he/PRP
fails/VBZ --> fail/VBZ
I/PRP --> I/PRP
will/MD --> will/MD
kill/VB --> kill/VB
him/PRP --> he/PRP
./. --> ./.
I/PRP --> I/PRP
will/MD --> will/MD
give/VB --> give/VB
him/PRP --> he/PRP
eighty/JJ --> eighty/JJ
pounds/NNS --> pound/NNS
weight/NN --> weight/NN
of/IN --> of/IN
mustard/NN --> mustard/NN
seed/NN --> seed/NN
,/, --> ,/,
and/CC --> and/CC
out/IN --> out/IN
of/IN --> of/IN
this/DT --> this/DT
he/PRP --> he/PRP
must/MD --> must/MD
crush/VB --> crush/VB
the/DT --> the/DT
oil/NN --> oil/NN
in/IN --> in/IN
one/CD --> one/CD
day/NN --> day/NN
./. --> ./.
If/IN --> if/IN
he/PRP --> he/PRP
can/MD --> can/MD
not/RB --> not/RB
do/VB --> do/VB
this/DT --> this/DT
he/PRP --> he/PRP
shall/MD --> shall/MD
die/VB --> die/VB
./. --> ./.
''/'' --> ''/''
In/IN --> in/IN
the/DT --> the/DT
morning/NN --> morning/NN
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
told/VBD --> tell/VBD
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
that/IN --> that/IN
he/PRP --> he/PRP
intended/VBD --> intend/VBD
to/TO --> to/TO
marry/VB --> marry/VB
the/DT --> the/DT
princess/NN --> princess/NN
./. --> ./.
``/`` --> ``/``
Oh/UH --> oh/UH
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
,/, --> ,/,
``/`` --> ``/``
go/VB --> go/VB
away/RB --> away/RB
from/IN --> from/IN
this/DT --> this/DT
country/NN --> country/NN
,/, --> ,/,
and/CC --> and/CC
do/VBP --> do/VBP
not/RB --> not/RB
think/VB --> think/VB
